Localización;Edad;Sexo;Causa De Muerte O Lesión;Porcentaje Del Total Muertes 2017;Variación Porcentual Anual Muertes 2010-2017
Australia;30 a 40 años;Hombres;Cysticercosis;0,05156;0,10409
Australia;30 a 40 años;Hombres;Cystic echinococcosis;0,12045;0,00215
Australia;30 a 40 años;Hombres;Lymphatic filariasis;0,05549;0,02964
Australia;30 a 40 años;Hombres;Onchocerciasis;0,04949;-0,17846
Australia;30 a 40 años;Hombres;Trachoma;0,13842;-0,0528
Australia;30 a 40 años;Hombres;Dengue;0,05338;0,14916
Australia;30 a 40 años;Hombres;Yellow fever;0,13825;0,07284
Australia;30 a 40 años;Hombres;Rabies;0,08997;-0,09065
Australia;30 a 40 años;Hombres;Intestinal nematode infections;0,06584;-0,02518
Australia;30 a 40 años;Hombres;Food-borne trematodiases;0,08684;-0,11472
Australia;30 a 40 años;Hombres;Other neglected tropical diseases;0,11289;0,1058
Australia;30 a 40 años;Hombres;Maternal disorders;0,13844;-0,04461
Australia;30 a 40 años;Hombres;Neonatal disorders;0,01755;0,14858
Australia;30 a 40 años;Hombres;Protein-energy malnutrition;0,05491;0,04034
Australia;30 a 40 años;Hombres;Iodine deficiency;0,03007;0,05401
Australia;30 a 40 años;Hombres;Vitamin A deficiency;0,07173;-0,06783
Australia;30 a 40 años;Hombres;Dietary iron deficiency;0,05673;-0,11609
Australia;30 a 40 años;Hombres;Other nutritional deficiencies;0,00886;-0,02655
Australia;30 a 40 años;Hombres;Sexually transmitted infections excluding HIV;0,15263;-0,07731
Australia;30 a 40 años;Hombres;Acute hepatitis;0,02082;0,12016
Australia;30 a 40 años;Hombres;Leprosy;0,10934;-0,00775
Australia;30 a 40 años;Hombres;Other unspecified infectious diseases;0,07492;0,0291
Australia;30 a 40 años;Hombres;Esophageal cancer;0,05259;0,18077
Australia;30 a 40 años;Hombres;Stomach cancer;0,15323;-0,0226
Australia;30 a 40 años;Hombres;Liver cancer;0,02567;0,05361
Australia;30 a 40 años;Hombres;Larynx cancer;0,15576;-0,05563
Australia;30 a 40 años;Hombres;Tracheal, bronchus, and lung cancer;0,00212;0,0368
Australia;30 a 40 años;Hombres;Breast cancer;0,08918;-0,13584
Australia;30 a 40 años;Hombres;Cervical cancer;0,11263;-0,0087
Australia;30 a 40 años;Hombres;Uterine cancer;0,03482;-0,13261
Australia;30 a 40 años;Hombres;Prostate cancer;0,09463;-0,0523
Australia;30 a 40 años;Hombres;Colon and rectum cancer;0,09776;-0,09623
Australia;30 a 40 años;Hombres;Lip and oral cavity cancer;0,10677;-0,12429
Australia;30 a 40 años;Hombres;Nasopharynx cancer;0,09084;0,0191
Australia;30 a 40 años;Hombres;Other pharynx cancer;0,05453;0,05382
Australia;30 a 40 años;Hombres;Gallbladder and biliary tract cancer;0,06534;-0,13739
Australia;30 a 40 años;Hombres;Pancreatic cancer;0,13683;-0,12175
Australia;30 a 40 años;Hombres;Malignant skin melanoma;0,09976;0,09602
Australia;30 a 40 años;Hombres;Non-melanoma skin cancer;0,04733;0,19596
Australia;30 a 40 años;Hombres;Ovarian cancer;0,14643;0,05111
Australia;30 a 40 años;Hombres;Testicular cancer;0,11667;0,08682
Australia;30 a 40 años;Hombres;Kidney cancer;0,04099;-0,14172
Australia;30 a 40 años;Hombres;Bladder cancer;0,12937;0,05108
Australia;30 a 40 años;Hombres;Brain and nervous system cancer;0,03792;-0,17505
Australia;30 a 40 años;Hombres;Thyroid cancer;0,12812;0,18047
Australia;30 a 40 años;Hombres;Mesothelioma;0,1225;0,03271
Australia;30 a 40 años;Hombres;Hodgkin lymphoma;0,0873;0,03757
Australia;30 a 40 años;Hombres;Non-Hodgkin lymphoma;0,03508;-0,0928
Australia;30 a 40 años;Hombres;Multiple myeloma;0,01483;-0,13621
Australia;30 a 40 años;Hombres;Leukemia;0,05165;-0,11523
Australia;30 a 40 años;Hombres;Other malignant neoplasms;0,08234;-0,14085
Australia;30 a 40 años;Hombres;Other neoplasms;0,03794;-0,03354
Australia;30 a 40 años;Hombres;Rheumatic heart disease;0,04187;0,10318
Australia;30 a 40 años;Hombres;Ischemic heart disease;0,06108;0,05117
Australia;30 a 40 años;Hombres;Stroke;0,08361;-0,06998
Australia;30 a 40 años;Hombres;Hypertensive heart disease;0,08445;-0,15967
Australia;30 a 40 años;Hombres;Cardiomyopathy and myocarditis;0,13677;0,1799
Australia;30 a 40 años;Hombres;Atrial fibrillation and flutter;0,12442;0,07621
Australia;30 a 40 años;Hombres;Aortic aneurysm;0,12165;-0,14002
Australia;30 a 40 años;Hombres;Peripheral artery disease;0,03025;-0,14258
Australia;30 a 40 años;Hombres;Endocarditis;0,15807;0,10516
Australia;30 a 40 años;Hombres;Non-rheumatic valvular heart disease;0,06953;0,08657
Australia;30 a 40 años;Hombres;Other cardiovascular and circulatory diseases;0,08324;-0,00448
Australia;30 a 40 años;Hombres;Chronic obstructive pulmonary disease;0,04051;-0,02564
Australia;30 a 40 años;Hombres;Pneumoconiosis;0,15884;0,13483
Australia;30 a 40 años;Hombres;Asthma;0,1422;0,02685
Australia;30 a 40 años;Hombres;Interstitial lung disease and pulmonary sarcoidosis;0,01021;0,12845
Australia;30 a 40 años;Hombres;Other chronic respiratory diseases;0,00038;-0,10504
Australia;30 a 40 años;Hombres;Cirrhosis and other chronic liver diseases;0,10039;0,10672
Australia;30 a 40 años;Hombres;Appendicitis;0,01643;-0,07676
Australia;30 a 40 años;Hombres;Paralytic ileus and intestinal obstruction;0,15749;0,17152
Australia;30 a 40 años;Hombres;Inguinal, femoral, and abdominal hernia;0,06354;0,17108
Australia;30 a 40 años;Hombres;Inflammatory bowel disease;0,01952;0,03098
Australia;30 a 40 años;Hombres;Vascular intestinal disorders;0,11707;-0,09699
Australia;30 a 40 años;Hombres;Gallbladder and biliary diseases;0,12036;0,09561
Australia;30 a 40 años;Hombres;Pancreatitis;0,01977;0,02918
Australia;30 a 40 años;Hombres;Other digestive diseases;0,09135;0,02099
Australia;30 a 40 años;Hombres;Alzheimer's disease and other dementias;0,09976;-0,05381
Australia;30 a 40 años;Hombres;Parkinson's disease;0,08494;0,09232
Australia;30 a 40 años;Hombres;Epilepsy;0,0061;-0,02665
Australia;30 a 40 años;Hombres;Multiple sclerosis;0,11241;0,04858
Australia;30 a 40 años;Hombres;Motor neuron disease;0,06642;-0,0881
Australia;30 a 40 años;Hombres;Other neurological disorders;0,14949;-0,01474
Australia;30 a 40 años;Hombres;Schizophrenia;0,02683;-0,12712
Australia;30 a 40 años;Hombres;Alcohol use disorders;0,0263;-0,09814
Australia;30 a 40 años;Hombres;Drug use disorders;0,09857;-0,0534
Australia;30 a 40 años;Hombres;Depressive disorders;0,06196;-0,1028
Australia;30 a 40 años;Hombres;Bipolar disorder;0,13563;0,15911
Australia;30 a 40 años;Hombres;Anxiety disorders;0,07167;-0,10247
Australia;30 a 40 años;Hombres;Eating disorders;0,02861;-0,14917
Australia;30 a 40 años;Hombres;Autism spectrum disorders;0,03442;-0,01114
Australia;30 a 40 años;Hombres;Attention-deficit/hyperactivity disorder;0,06445;-0,05231
Australia;30 a 40 años;Hombres;Conduct disorder;0,11224;0,13455
Australia;30 a 40 años;Hombres;Idiopathic developmental intellectual disability;0,1245;0,03274
Australia;30 a 40 años;Hombres;Other mental disorders;0,04608;0,00101
Australia;30 a 40 años;Hombres;Diabetes mellitus;0,05031;0,19616
Australia;30 a 40 años;Hombres;Acute glomerulonephritis;0,06081;-0,13275
Australia;30 a 40 años;Hombres;Chronic kidney disease;0,01761;-0,13135
Australia;30 a 40 años;Hombres;Urinary diseases and male infertility;0,09905;0,16605
Australia;30 a 40 años;Hombres;Gynecological diseases;0,11549;0,0981
Australia;30 a 40 años;Hombres;Hemoglobinopathies and hemolytic anemias;0,09898;-0,02662
Australia;30 a 40 años;Hombres;Endocrine, metabolic, blood, and immune disorders;0,08899;-0,01445
Australia;30 a 40 años;Hombres;Rheumatoid arthritis;0,12992;-0,12835
Australia;30 a 40 años;Hombres;Osteoarthritis;0,03672;0,16703
Australia;30 a 40 años;Hombres;Low back pain;0,08021;0,02916
Australia;30 a 40 años;Hombres;Neck pain;0,02601;0,10309
Australia;30 a 40 años;Hombres;Gout;0,15485;-0,15955
Australia;30 a 40 años;Hombres;Other musculoskeletal disorders;0,07683;0,14058
Australia;30 a 40 años;Hombres;Congenital birth defects;0,00522;0,01211
Australia;30 a 40 años;Hombres;Dermatitis;0,14962;-0,07599
Australia;30 a 40 años;Hombres;Psoriasis;0,06945;0,14974
Australia;30 a 40 años;Hombres;Scabies;0,12113;0,13142
Australia;30 a 40 años;Hombres;Fungal skin diseases;0,1213;0,05759
Australia;30 a 40 años;Hombres;Viral skin diseases;0,14479;-0,17979
Australia;30 a 40 años;Hombres;Acne vulgaris;0,13475;-0,15716
Australia;30 a 40 años;Hombres;Alopecia areata;0,0431;0,16518
Australia;30 a 40 años;Hombres;Pruritus;0,14727;0,0738
Australia;30 a 40 años;Hombres;Urticaria;0,15693;-0,15296
Australia;30 a 40 años;Hombres;Decubitus ulcer;0,13629;-0,17081
Australia;30 a 40 años;Hombres;Other skin and subcutaneous diseases;0,05192;0,05522
Australia;30 a 40 años;Hombres;Age-related and other hearing loss;0,12952;-0,03982
Australia;30 a 40 años;Hombres;Other sense organ diseases;0,01475;-0,07525
Australia;30 a 40 años;Hombres;Oral disorders;0,10775;0,05939
Australia;30 a 40 años;Hombres;Sudden infant death syndrome;0,01613;-0,01751
Australia;30 a 40 años;Hombres;Road injuries;0,00391;-0,16877
Australia;30 a 40 años;Hombres;Other transport injuries;0,06644;-0,17313
Australia;30 a 40 años;Hombres;Falls;0,03677;-0,08606
Australia;30 a 40 años;Hombres;Drowning;0,04418;-0,03049
Australia;30 a 40 años;Hombres;Fire, heat, and hot substances;0,03812;0,12184
Australia;30 a 40 años;Hombres;Poisonings;0,06963;-0,07841
Australia;30 a 40 años;Hombres;Exposure to mechanical forces;0,1039;0,19604
Australia;30 a 40 años;Hombres;Adverse effects of medical treatment;0,0344;-0,00516
Australia;30 a 40 años;Hombres;Animal contact;0,13837;-0,03804
Australia;30 a 40 años;Hombres;Foreign body;0,11259;0,03479
Australia;30 a 40 años;Hombres;Other unintentional injuries;0,15781;0,02462
Australia;30 a 40 años;Hombres;Self-harm;0,1348;0,15073
Australia;30 a 40 años;Hombres;Interpersonal violence;0,00732;0,03995
Australia;30 a 40 años;Hombres;Exposure to forces of nature;0,13214;0,17001
Australia;30 a 40 años;Hombres;Environmental heat and cold exposure;0,0853;0,10494
Australia;30 a 40 años;Hombres;Ebola;0,13113;0,08466
Australia;30 a 40 años;Hombres;Executions and police conflict;0,04476;0,10322
Australia;30 a 40 años;Hombres;Zika virus;0,0021;0,12143
Australia;30 a 40 años;Hombres;Guinea worm disease;0,08989;0,01005
Australia;30 a 40 años;Hombres;Conflict and terrorism;0,04451;-0,00832
Australia;30 a 40 años;Hombres;Typhoid and paratyphoid;0,10471;0,16416
Australia;30 a 40 años;Hombres;Invasive Non-typhoidal Salmonella (iNTS);0,12033;-0,06536
Australia;30 a 40 años;Hombres;Headache disorders;0,12393;0,11345
Australia;30 a 40 años;Hombres;Bacterial skin diseases;0,09636;-0,04685
Australia;30 a 40 años;Hombres;Blindness and vision impairment;0,01017;0,06724
Australia;30 a 40 años;Hombres;Upper digestive system diseases;0,07329;-0,14474
Australia;40 a 50 años;Mujeres;Tuberculosis;0,07257;0,13356
Australia;40 a 50 años;Mujeres;HIV/AIDS;0,13176;-0,10412
Australia;40 a 50 años;Mujeres;Diarrheal diseases;0,1352;0,12368
Australia;40 a 50 años;Mujeres;Other intestinal infectious diseases;0,04753;-0,02423
Australia;40 a 50 años;Mujeres;Lower respiratory infections;0,10978;-0,13044
Australia;40 a 50 años;Mujeres;Upper respiratory infections;0,03176;-0,10602
Australia;40 a 50 años;Mujeres;Otitis media;0,12898;0,02236
Australia;40 a 50 años;Mujeres;Meningitis;0,1038;-0,16627
Australia;40 a 50 años;Mujeres;Encephalitis;0,01646;0,17994
Australia;40 a 50 años;Mujeres;Diphtheria;0,11815;-0,05374
Australia;40 a 50 años;Mujeres;Whooping cough;0,02044;0,04338
Australia;40 a 50 años;Mujeres;Tetanus;0,13584;0,03133
Australia;40 a 50 años;Mujeres;Measles;0,15705;-0,13598
Australia;40 a 50 años;Mujeres;Varicella and herpes zoster;0,01029;-0,08479
Australia;40 a 50 años;Mujeres;Malaria;0,02481;-0,05301
Australia;40 a 50 años;Mujeres;Chagas disease;0,15209;0,00464
Australia;40 a 50 años;Mujeres;Leishmaniasis;0,11385;0,06011
Australia;40 a 50 años;Mujeres;African trypanosomiasis;0,14693;-0,09596
Australia;40 a 50 años;Mujeres;Schistosomiasis;0,02151;-0,01156
Australia;40 a 50 años;Mujeres;Cysticercosis;0,06325;-0,12989
Australia;40 a 50 años;Mujeres;Cystic echinococcosis;0,03363;-0,1337
Australia;40 a 50 años;Mujeres;Lymphatic filariasis;0,11897;0,05754
Australia;40 a 50 años;Mujeres;Onchocerciasis;0,10848;-0,14887
Australia;40 a 50 años;Mujeres;Trachoma;0,03252;0,16252
Australia;40 a 50 años;Mujeres;Dengue;0,03288;-0,0816
Australia;40 a 50 años;Mujeres;Yellow fever;0,03351;0,0507
Australia;40 a 50 años;Mujeres;Rabies;0,01697;-0,12785
Australia;40 a 50 años;Mujeres;Intestinal nematode infections;0,05838;0,09172
Australia;40 a 50 años;Mujeres;Food-borne trematodiases;0,06073;-0,08689
Australia;40 a 50 años;Mujeres;Other neglected tropical diseases;0,06157;-0,03026
Australia;40 a 50 años;Mujeres;Maternal disorders;0,12526;0,11125
Australia;40 a 50 años;Mujeres;Neonatal disorders;0,09357;-0,10542
Australia;40 a 50 años;Mujeres;Protein-energy malnutrition;0,10875;0,01714
Australia;40 a 50 años;Mujeres;Iodine deficiency;0,15368;-0,06209
Australia;40 a 50 años;Mujeres;Vitamin A deficiency;0,01854;-0,04095
Australia;40 a 50 años;Mujeres;Dietary iron deficiency;0,13259;0,17032
Australia;40 a 50 años;Mujeres;Other nutritional deficiencies;0,06021;-0,11732
Australia;40 a 50 años;Mujeres;Sexually transmitted infections excluding HIV;0,15178;0,0608
Australia;40 a 50 años;Mujeres;Acute hepatitis;0,12348;0,1121
Australia;40 a 50 años;Mujeres;Leprosy;0,00287;0,14362
Australia;40 a 50 años;Mujeres;Other unspecified infectious diseases;0,02985;-0,14659
Australia;40 a 50 años;Mujeres;Esophageal cancer;0,00454;0,12064
Australia;40 a 50 años;Mujeres;Stomach cancer;0,12629;0,16471
Australia;40 a 50 años;Mujeres;Liver cancer;0,0973;-0,1478
Australia;40 a 50 años;Mujeres;Larynx cancer;0,12636;-0,05772
Australia;40 a 50 años;Mujeres;Tracheal, bronchus, and lung cancer;0,15086;0,08988
Australia;40 a 50 años;Mujeres;Breast cancer;0,01072;-0,09204
Australia;40 a 50 años;Mujeres;Cervical cancer;0,05423;0,01338
Australia;40 a 50 años;Mujeres;Uterine cancer;0,10429;0,15243
Australia;40 a 50 años;Mujeres;Prostate cancer;0,03708;0,11943
Australia;40 a 50 años;Mujeres;Colon and rectum cancer;0,09458;-0,15463
Australia;40 a 50 años;Mujeres;Lip and oral cavity cancer;0,1448;0,11443
Australia;40 a 50 años;Mujeres;Nasopharynx cancer;0,00357;-0,01229
Australia;40 a 50 años;Mujeres;Other pharynx cancer;0,08664;-0,12125
Australia;40 a 50 años;Mujeres;Gallbladder and biliary tract cancer;0,05428;0,0744
Australia;40 a 50 años;Mujeres;Pancreatic cancer;0,02309;0,04393
Australia;40 a 50 años;Mujeres;Malignant skin melanoma;0,01039;-0,06523
Australia;40 a 50 años;Mujeres;Non-melanoma skin cancer;0,05967;0,18491
Australia;40 a 50 años;Mujeres;Ovarian cancer;0,02856;-0,02287
Australia;40 a 50 años;Mujeres;Testicular cancer;0,03193;0,10327
Australia;40 a 50 años;Mujeres;Kidney cancer;0,13179;0,08683
Australia;40 a 50 años;Mujeres;Bladder cancer;0,03698;-0,16885
Australia;40 a 50 años;Mujeres;Brain and nervous system cancer;0,14604;-0,07455
Australia;40 a 50 años;Mujeres;Thyroid cancer;0,12951;0,18035
Australia;40 a 50 años;Mujeres;Mesothelioma;0,09176;-0,12064
Australia;40 a 50 años;Mujeres;Hodgkin lymphoma;0,05506;0,09945
Australia;40 a 50 años;Mujeres;Non-Hodgkin lymphoma;0,13036;-0,0165
Australia;40 a 50 años;Mujeres;Multiple myeloma;0,08185;-0,07642
Australia;40 a 50 años;Mujeres;Leukemia;0,10583;0,14773
Australia;40 a 50 años;Mujeres;Other malignant neoplasms;0,02122;0,02825
Australia;40 a 50 años;Mujeres;Other neoplasms;0,0836;0,19069
Australia;40 a 50 años;Mujeres;Rheumatic heart disease;0,05027;-0,10319
Australia;40 a 50 años;Mujeres;Ischemic heart disease;0,01214;-0,1002
Australia;40 a 50 años;Mujeres;Stroke;0,02303;0,01942
Australia;40 a 50 años;Mujeres;Hypertensive heart disease;0,09434;0,045
Australia;40 a 50 años;Mujeres;Cardiomyopathy and myocarditis;0,14315;0,02891
Australia;40 a 50 años;Mujeres;Atrial fibrillation and flutter;0,0852;-0,12672
Australia;40 a 50 años;Mujeres;Aortic aneurysm;0,05429;-0,04618
Australia;40 a 50 años;Mujeres;Peripheral artery disease;0,01221;0,14835
Australia;40 a 50 años;Mujeres;Endocarditis;0,06137;-0,00829
Australia;40 a 50 años;Mujeres;Non-rheumatic valvular heart disease;0,04876;-0,17204
Australia;40 a 50 años;Mujeres;Other cardiovascular and circulatory diseases;0,07627;-0,18059
Australia;40 a 50 años;Mujeres;Chronic obstructive pulmonary disease;0,01648;-0,09293
Australia;40 a 50 años;Mujeres;Pneumoconiosis;0,05145;0,05479
Australia;40 a 50 años;Mujeres;Asthma;0,04205;-0,04173
Australia;40 a 50 años;Mujeres;Interstitial lung disease and pulmonary sarcoidosis;0,01536;0,10969
Australia;40 a 50 años;Mujeres;Other chronic respiratory diseases;0,11816;-0,13809
Australia;40 a 50 años;Mujeres;Cirrhosis and other chronic liver diseases;0,06696;-0,0996
Australia;40 a 50 años;Mujeres;Appendicitis;0,02342;0,05762
Australia;40 a 50 años;Mujeres;Paralytic ileus and intestinal obstruction;0,09363;0,15674
Australia;40 a 50 años;Mujeres;Inguinal, femoral, and abdominal hernia;0,10625;0,14081
Australia;40 a 50 años;Mujeres;Inflammatory bowel disease;0,06722;0,05666
Australia;40 a 50 años;Mujeres;Vascular intestinal disorders;0,0082;0,10957
Australia;40 a 50 años;Mujeres;Gallbladder and biliary diseases;0,14959;-0,11371
Australia;40 a 50 años;Mujeres;Pancreatitis;0,09071;-0,15279
Australia;40 a 50 años;Mujeres;Other digestive diseases;0,04063;-0,08055
Australia;40 a 50 años;Mujeres;Alzheimer's disease and other dementias;0,06167;0,05626
Australia;40 a 50 años;Mujeres;Parkinson's disease;0,1289;0,11447
Australia;40 a 50 años;Mujeres;Epilepsy;0,03123;0,00096
Australia;40 a 50 años;Mujeres;Multiple sclerosis;0,133;-0,12212
Australia;40 a 50 años;Mujeres;Motor neuron disease;0,12506;0,18527
Australia;40 a 50 años;Mujeres;Other neurological disorders;0,10215;-0,06071
Australia;40 a 50 años;Mujeres;Schizophrenia;0,12414;0,08884
Australia;40 a 50 años;Mujeres;Alcohol use disorders;0,06225;-0,12782
Australia;40 a 50 años;Mujeres;Drug use disorders;0,11759;0,04189
Australia;40 a 50 años;Mujeres;Depressive disorders;0,11439;0,13593
Australia;40 a 50 años;Mujeres;Bipolar disorder;0,15583;0,15904
Australia;40 a 50 años;Mujeres;Anxiety disorders;0,09442;0,12928
Australia;40 a 50 años;Mujeres;Eating disorders;0,07341;-0,07078
Australia;40 a 50 años;Mujeres;Autism spectrum disorders;0,01236;-0,04803
Australia;40 a 50 años;Mujeres;Attention-deficit/hyperactivity disorder;0,01008;0,01394
Australia;40 a 50 años;Mujeres;Conduct disorder;0,05632;0,08671
Australia;40 a 50 años;Mujeres;Idiopathic developmental intellectual disability;0,02993;0,04771
Australia;40 a 50 años;Mujeres;Other mental disorders;0,13705;-0,08091
Australia;40 a 50 años;Mujeres;Diabetes mellitus;0,00141;0,05774
Australia;40 a 50 años;Mujeres;Acute glomerulonephritis;0,08941;-0,1204
Australia;40 a 50 años;Mujeres;Chronic kidney disease;0,06864;0,04797
Australia;40 a 50 años;Mujeres;Urinary diseases and male infertility;0,07057;0,02292
Australia;40 a 50 años;Mujeres;Gynecological diseases;0,14528;0,18201
Australia;40 a 50 años;Mujeres;Hemoglobinopathies and hemolytic anemias;0,06081;-0,10791
Australia;40 a 50 años;Mujeres;Endocrine, metabolic, blood, and immune disorders;0,00623;0,14347
Australia;40 a 50 años;Mujeres;Rheumatoid arthritis;0,09208;0,08985
Australia;40 a 50 años;Mujeres;Osteoarthritis;0,14267;-0,06424
